ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Income_Binned,Cluster_DBSCAN,PCA_Cluster_DBSCAN,Cluster_KMeans,MntTotal
213,1963,4,4,23091.0,1,1,2014-05-28,98,35.0,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
967,1976,2,3,46049.0,1,1,2013-07-21,11,342.0,9,112,19,14,19,2,5,2,9,7,0,0,0,0,0,0,3,11,1,1,-1,0,0,18
1077,1974,2,5,56715.0,0,0,2012-12-05,52,258.0,8,239,12,8,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,15
7959,1961,2,3,79410.0,0,0,2014-05-29,19,658.0,80,483,12,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,11
640,1951,2,3,57304.0,0,1,2013-03-11,61,356.0,80,329,12,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
4252,1965,2,3,44375.0,0,1,2014-03-23,73,213.0,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
8432,1956,2,5,54450.0,1,1,2012-09-14,0,454.0,0,171,8,19,32,2,9,2,8,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
6218,1965,2,3,59594.0,0,1,2012-10-20,74,457.0,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,1,-1,0,0,17
6905,1994,2,5,80685.0,0,0,2012-08-22,55,241.0,45,67,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
5922,1974,4,3,40344.0,0,1,2013-10-13,48,210.0,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
3598,1972,2,3,62710.0,0,1,2013-05-23,53,441.0,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
6116,1968,2,3,48985.0,0,1,2013-07-05,13,19.0,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
6263,1968,2,5,35322.0,1,2,2012-08-22,34,28.0,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
10486,1948,2,3,77142.0,0,0,2013-05-29,54,476.0,75,162,29,8,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
2410,1969,2,4,81657.0,0,0,2014-01-22,69,364.0,40,425,12,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,16
193,1996,1,3,14421.0,0,0,2014-02-17,81,0.0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,1,-1,0,0,4
3363,1974,2,3,20130.0,0,0,2014-03-17,99,0.0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
8278,1990,4,3,74214.0,0,0,2012-08-26,3,863.0,8,547,86,8,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,16
10660,1957,3,3,66726.0,1,1,2014-01-12,61,349.0,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,1,-1,0,0,17
8686,1979,1,5,23724.0,1,0,2013-01-08,65,5.0,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
1604,1960,3,3,47353.0,0,1,2013-11-13,93,184.0,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
5907,1952,3,3,33444.0,1,1,2012-11-03,24,8.0,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
10669,1981,2,3,54386.0,0,1,2013-05-17,8,277.0,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
2918,1981,2,2,28510.0,1,1,2013-04-13,72,44.0,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
5735,1991,3,4,90638.0,0,0,2014-02-13,29,1156.0,8,67,94,8,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,18
359,1950,2,5,48070.0,0,1,2013-01-13,33,373.0,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,1,-1,0,0,19
8387,1957,2,3,43140.0,0,1,2013-01-05,68,134.0,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
1829,1961,4,2,54959.0,0,1,2013-01-19,55,1148.0,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1,-1,0,1,21
3839,1958,1,4,15056.0,1,1,2013-05-03,76,6.0,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
9392,1971,2,4,26954.0,1,0,2014-05-08,17,4.0,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
2292,1985,2,4,22327.0,1,0,2013-08-02,94,5.0,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
10466,1965,2,3,44393.0,1,1,2013-08-22,86,24.0,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
9855,1952,4,4,62000.0,0,1,2013-08-25,25,899.0,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,1,-1,0,1,26
4088,1962,4,5,31497.0,0,1,2012-12-06,22,108.0,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
5231,1974,2,3,45894.0,0,2,2014-02-27,15,27.0,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
590,1970,3,2,78579.0,0,0,2012-12-22,35,816.0,66,549,12,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,1,-1,0,1,16
8732,1969,3,6,67369.0,0,1,2012-11-17,81,173.5,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,1,-1,0,1,25
2315,1960,2,2,58401.0,0,1,2014-04-20,55,10.0,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
3515,1952,2,4,62307.0,0,1,2014-02-17,94,87.0,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
2245,1969,3,3,43641.0,1,1,2013-04-22,50,57.0,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
6283,1968,3,2,63841.0,0,1,2013-04-21,64,635.0,15,100,20,7,24,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
2246,1965,2,3,46891.0,0,1,2013-09-01,91,43.0,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
6606,1969,3,3,70091.0,1,0,2013-03-31,11,964.0,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,1,-1,0,1,19
5545,1972,4,3,78075.0,0,0,2014-04-05,72,572.0,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,14
7342,1961,2,6,59184.0,0,1,2012-09-09,6,341.0,8,113,12,8,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,27
837,1977,2,3,54809.0,1,1,2013-09-11,0,63.0,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
9500,1959,2,3,58113.0,0,1,2013-01-25,66,221.0,8,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,1,-1,0,1,22
3602,1958,3,3,51412.0,0,1,2013-12-31,42,140.0,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
234,1979,2,2,15287.0,1,0,2012-10-10,60,1.0,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,-1,0,0,6
2995,1957,3,5,66636.0,0,0,2013-08-17,64,291.0,10,67,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
1118,1956,3,3,50965.0,0,1,2013-02-20,87,544.0,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,1,-1,0,1,22
7789,1965,4,3,84618.0,0,0,2013-11-22,96,684.0,8,67,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1,-1,0,1,26
3068,1990,2,3,18351.0,0,0,2013-10-29,1,1.0,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
8955,1957,4,5,40451.0,0,2,2014-02-16,54,35.0,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,1,-1,0,0,5
945,1965,2,5,36317.0,0,1,2013-05-22,53,87.0,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
5644,1957,2,5,42213.0,0,1,2013-10-12,96,309.0,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,1,-1,0,0,15
7192,1955,2,5,65748.0,0,1,2013-04-15,58,172.0,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,1,-1,0,1,18
2324,1972,2,5,77044.0,0,1,2013-10-27,12,625.0,38,242,50,34,76,2,7,2,11,4,1,0,0,0,0,0,3,11,0,1,-1,0,1,22
697,1969,2,5,74918.0,0,0,2013-03-12,78,972.0,59,67,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,1,-1,0,1,21
3439,1972,2,3,56721.0,1,1,2012-10-31,64,157.0,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,15
1506,1975,2,4,42160.0,1,1,2013-06-28,26,48.0,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,1,-1,0,0,11
232,1965,2,4,61559.0,0,1,2013-07-17,8,279.0,8,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
8876,1963,4,5,33629.0,1,1,2012-08-08,49,132.0,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
4500,1991,4,5,68682.0,0,0,2013-10-06,56,919.0,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
9739,1963,2,4,34377.0,0,1,2013-01-19,55,62.0,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
10395,1986,1,4,8940.0,1,0,2012-08-22,25,1.0,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
1176,1973,2,3,26228.0,1,0,2013-09-22,50,2.0,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
1627,1957,2,2,77297.0,0,0,2013-01-26,84,408.0,61,109,48,8,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,1,-1,0,1,22
938,1981,2,3,40211.0,1,1,2013-07-30,30,51.0,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1,-1,0,0,7
2740,1958,4,6,33438.0,1,1,2013-09-22,81,62.0,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
257,1959,4,3,75032.0,0,1,2013-04-28,74,952.0,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,20
4058,1955,4,4,61284.0,0,0,2013-10-12,76,618.0,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,1,-1,0,1,22
7736,1986,2,3,22518.0,1,0,2012-10-22,36,11.0,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,1,-1,0,0,7
8210,1975,3,3,54730.0,0,1,2013-08-15,64,318.0,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,18
833,1955,3,3,38452.0,1,1,2014-03-30,62,56.0,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
6230,1971,2,2,44421.0,1,1,2013-02-15,53,110.0,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,14
7325,1986,4,5,38197.0,1,0,2013-06-29,86,23.0,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
1307,1978,2,2,41986.0,0,1,2014-02-09,15,27.0,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
1502,1983,2,5,28427.0,1,0,2013-03-21,67,18.0,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
6211,1976,4,5,37395.0,1,0,2014-05-02,47,18.0,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
843,1971,2,3,64722.0,1,0,2014-05-26,47,303.0,0,280,60,8,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
4174,1956,3,5,55249.0,0,1,2014-04-17,81,97.0,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
9757,1972,2,5,84906.0,0,0,2013-10-04,98,997.0,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,1,-1,0,1,24
6918,1989,2,3,28691.0,1,0,2013-07-04,56,5.0,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
286,1952,2,4,44213.0,1,1,2013-11-29,48,95.0,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
11086,1984,1,4,25707.0,1,0,2014-01-18,18,1.0,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
1921,1967,4,3,59062.0,2,1,2013-10-03,74,46.0,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
4138,1962,2,4,76624.0,0,1,2014-05-24,68,411.0,8,147,54,8,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,1,-1,0,1,23
7718,1947,3,5,66000.0,0,0,2014-04-20,36,244.0,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,10
1291,1978,4,5,27683.0,1,0,2012-08-04,90,152.0,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
6862,1971,2,2,1730.0,0,0,2014-05-18,65,1.0,1,3,1,1,1,2,0,0,0,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,2
4136,1992,1,4,7500.0,1,0,2012-12-03,63,10.0,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
803,1968,2,5,40521.0,1,1,2013-04-05,82,12.0,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
4298,1973,4,5,20427.0,1,0,2014-03-24,63,5.0,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
10833,1975,2,3,65106.0,0,1,2014-05-24,55,790.0,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,1,-1,0,1,27
9606,1965,4,3,69969.0,0,0,2013-08-27,64,882.0,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,1,-1,0,1,13
8534,1952,2,3,67433.0,0,2,2013-07-16,51,615.0,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,1,-1,0,1,28
5153,1967,4,3,77766.0,0,1,2013-02-22,97,1004.0,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1,-1,0,1,34
961,1972,2,3,74716.0,0,1,2013-09-12,92,133.0,27,421,13,8,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
5011,1963,2,2,68118.0,0,1,2013-10-18,51,595.0,23,123,10,23,24,2,8,9,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
6653,1970,4,3,55158.0,1,1,2012-07-30,72,293.0,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,1,-1,0,0,18
9094,1955,2,3,62972.0,0,1,2012-08-03,39,313.0,15,47,20,0,24,2,7,4,3,6,0,0,0,0,0,0,3,11,1,1,-1,0,1,16
810,1975,2,3,74190.0,0,1,2014-05-12,49,151.0,81,86,12,8,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
5493,1976,2,3,39356.0,1,1,2014-03-19,21,15.0,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,-1,0,0,4
2147,1969,2,5,76653.0,0,0,2013-08-16,91,736.0,63,67,12,8,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,1,-1,0,1,23
5107,1973,4,2,35860.0,1,1,2014-05-19,37,15.0,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,1,-1,0,0,6
3979,1983,4,2,90687.0,0,0,2013-05-22,98,982.0,17,67,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,1,-1,0,1,17
6049,1982,3,5,73450.0,0,0,2013-12-05,85,1142.0,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,1,-1,0,1,27
8147,1960,2,3,31454.0,1,1,2013-07-06,40,28.0,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
1857,1952,2,4,47139.0,1,1,2014-03-06,2,46.0,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,1,-1,0,0,7
3910,1975,2,2,83829.0,0,0,2013-10-08,78,897.0,8,430,12,8,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1,-1,0,1,17
5207,1963,4,3,53378.0,1,1,2012-09-24,41,489.0,6,152,8,6,24,2,9,4,6,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,21
11114,1970,2,5,19656.0,1,0,2013-02-08,94,25.0,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
5429,1948,4,3,45579.0,0,1,2013-08-20,10,145.0,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
9400,1958,2,4,85485.0,0,0,2014-06-21,73,630.0,26,67,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
1740,1944,2,3,55956.0,0,0,2014-04-07,22,760.0,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,1,-1,0,1,16
7488,1963,3,4,64191.0,0,1,2013-01-22,30,420.0,15,186,12,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
195,1972,2,4,38808.0,1,0,2012-08-26,21,125.0,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,1,-1,0,0,14
635,1966,3,3,57183.0,1,1,2013-03-19,51,464.0,5,64,7,0,70,2,9,1,7,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,19
7527,1968,3,2,23748.0,1,0,2012-11-21,97,6.0,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
10319,1971,2,3,66303.0,0,1,2013-02-26,56,1090.0,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1,-1,0,1,22
2296,1975,3,3,37368.0,1,0,2013-12-16,4,3.0,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,-1,0,0,4
10637,1964,2,3,40800.0,1,2,2013-01-01,77,24.0,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,1,-1,0,0,8
2931,1978,2,2,71847.0,0,0,2012-09-21,95,737.0,21,106,55,63,24,0,6,7,9,3,0,0,0,1,0,0,3,11,0,1,-1,0,1,22
907,1975,2,3,46149.0,0,1,2013-11-29,36,254.0,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,18
3698,1983,2,5,78687.0,0,0,2012-08-09,13,817.0,8,67,12,55,24,1,4,6,8,2,0,0,1,0,0,0,3,11,1,1,-1,0,1,19
9516,1971,2,2,49118.0,0,0,2012-08-18,90,620.0,54,239,99,8,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,1,-1,0,1,28
679,1957,4,3,37633.0,1,1,2012-09-20,49,13.0,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
7384,1951,3,5,39767.0,0,0,2013-07-21,18,113.0,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
5043,1951,1,3,26997.0,0,0,2012-11-05,89,7.0,23,78,12,49,24,2,4,2,5,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
5267,1970,2,2,33986.0,1,0,2013-03-14,43,16.0,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
339,1972,4,3,57091.0,0,1,2012-11-23,82,462.0,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1,-1,0,0,18
2516,1969,2,3,46831.0,1,1,2013-06-08,84,22.0,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
9010,1972,3,3,83151.0,0,0,2013-02-10,80,968.0,8,67,12,42,24,1,5,7,10,2,1,0,1,1,0,0,3,11,1,1,-1,0,1,23
378,1971,2,3,52531.0,0,0,2012-12-30,68,283.0,8,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
4808,1956,2,3,15759.0,0,0,2013-09-05,12,1.0,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
5068,1971,2,4,22804.0,1,0,2013-07-31,75,14.0,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
7628,1973,2,3,43050.0,1,0,2014-03-18,10,30.0,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
7128,1977,4,4,42997.0,1,1,2013-12-07,91,4.0,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
2811,1963,4,4,48918.0,1,1,2014-04-12,21,52.0,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
3551,1954,3,5,60033.0,0,1,2014-03-29,28,62.0,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
1663,1978,4,5,34043.0,1,0,2013-10-25,97,20.0,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
5543,1966,2,5,57811.0,0,1,2013-06-24,49,545.0,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,1,-1,0,1,25
1577,1946,2,3,78569.0,0,0,2014-02-19,14,558.0,79,67,12,8,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,1,-1,0,1,15
10641,1978,2,4,7500.0,1,1,2012-12-27,5,6.0,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
5336,1971,3,5,51741.5,1,0,2013-06-04,37,39.0,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,1,-1,0,0,2
6024,1953,2,5,94384.0,0,0,2013-03-04,62,1111.0,24,67,12,45,24,0,5,8,5,2,0,1,1,1,0,0,3,11,1,1,-1,0,1,18
1878,1985,2,3,23148.0,0,0,2014-02-18,83,4.0,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
3099,1970,2,2,44267.0,1,1,2013-02-25,48,183.0,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
6055,1979,2,3,71626.0,0,0,2012-11-01,94,546.0,72,376,94,8,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,1,-1,0,1,19
5841,1966,2,5,60894.0,0,1,2013-06-28,61,606.0,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
3972,1976,2,5,50200.0,1,1,2013-04-03,70,266.0,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,19
4394,1965,4,3,81051.0,0,0,2014-05-23,43,1142.0,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,1,-1,0,1,23
5758,1982,2,3,65169.0,0,0,2014-01-14,23,1074.0,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,1,-1,0,1,28
6658,1972,2,5,59868.0,0,1,2013-07-22,37,771.0,51,154,54,10,24,2,11,2,12,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,27
4603,1960,4,3,65695.0,0,1,2014-01-31,50,371.0,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
8427,1956,3,4,64857.0,0,0,2012-11-23,78,556.0,14,67,12,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
10260,1965,3,5,45143.0,0,1,2013-08-26,74,202.0,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,15
7143,1955,2,5,74805.0,0,1,2013-11-06,14,209.0,8,209,41,8,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
8789,1989,2,3,59060.0,1,0,2014-01-11,77,35.0,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,14
6197,1962,4,4,27238.0,1,1,2013-04-20,39,37.0,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
4554,1965,2,5,47009.0,0,1,2013-10-01,89,171.0,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
4937,1973,2,3,46094.0,1,1,2014-06-10,62,12.0,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
1920,1972,2,3,40321.0,1,1,2013-07-29,59,44.0,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
8749,1984,2,5,37235.0,1,0,2014-02-01,68,20.0,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
1650,1960,3,3,81843.0,0,0,2013-04-22,13,779.0,8,537,34,69,24,1,5,9,12,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,27
10377,1958,3,5,46692.0,0,1,2013-06-06,37,170.0,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,15
9206,1968,2,5,77382.0,0,1,2014-01-07,36,491.0,48,231,112,8,24,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,26
10971,1977,2,4,37774.0,2,0,2012-09-03,28,173.0,8,107,7,2,24,4,7,2,3,9,1,0,0,0,0,1,3,11,1,1,-1,0,0,16
